genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.15		20499	20954	-	456		Acetyltransferase	PLF_570_00001311	PGF_03482413
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.16		20963	21472	-	510		Acetyltransferase, GNAT family	PLF_570_00004210	PGF_10519603
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.17		21580	21960	-	381		RidA/YER057c/UK114 superfamily protein	PLF_570_00003413	PGF_02690675
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.18		21981	22301	-	321		hypothetical protein	PLF_570_00000036	PGF_08225224
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.19		22294	23034	-	741		predicted branched-chain amino acid permease (azaleucine resistance)	PLF_570_00004257	PGF_00403771
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.20	UUU_00250	23118	24395	-	1278		Putative inner membrane protein	PLF_570_00002947	PGF_00041590
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.21		24769	25179	+	411		PsiE protein	PLF_570_00001195	PGF_00038933
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.22		25371	26261	-	891		Maltodextrin ABC transporter, permease protein MdxG	PLF_570_00001144	PGF_10466077
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.23	UUU_00280	26276	27820	-	1545		Maltodextrin ABC transporter, permease protein MdxF	PLF_570_00000476	PGF_00794375
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.24	UUU_00290	27938	29128	-	1191		Maltodextrin ABC transporter, substrate-binding protein MdxE	PLF_570_00000909	PGF_01932859
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.25	UUU_00300	29156	29443	+	288		hypothetical protein	PLF_570_00005473	PGF_00990180
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.26	UUU_00310	29499	30608	+	1110		Maltose/maltodextrin transport ATP-binding protein MalK (EC 3.6.3.19)	PLF_570_00000584	PGF_10382119
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.27	UUU_00320	30692	31981	+	1290		Maltoporin (maltose/maltodextrin high-affinity receptor, phage lambda receptor protein)	PLF_570_00000726	PGF_12948675
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.28	UUU_00330	32096	33019	+	924		Maltose operon periplasmic protein MalM	PLF_570_00001438	PGF_00019087
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.29		33207	33704	+	498		Chorismate--pyruvate lyase (EC 4.1.3.40)	PLF_570_00002536	PGF_00417843
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.30		33717	34583	+	867		4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)	PLF_570_00001026	PGF_00423927
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.31	UUU_00360	34632	37055	-	2424		Glycerol-3-phosphate acyltransferase (EC 2.3.1.15)	PLF_570_00000284	PGF_00008595
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.32		37184	37552	+	369		Diacylglycerol kinase (EC 2.7.1.107)	PLF_570_00001692	PGF_08331244
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.33		37705	38283	+	579		SOS-response repressor and protease LexA (EC 3.4.21.88)	PLF_570_00002448	PGF_03810679
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.34	UUU_00390	38353	39669	+	1317		DNA-damage-inducible protein F	PLF_570_00001078	PGF_03131321
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.35		39689	39838	-	150		hypothetical protein	PLF_570_00004359	PGF_01958294
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.36	UUU_00400	39904	40113	+	210		UPF0337 protein YjbJ	PLF_570_00001582	PGF_10328292
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.37		40209	40724	-	516		Zinc uptake regulation protein Zur	PLF_570_00001270	PGF_00067547
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.38		40723	40881	+	159		hypothetical protein	PLF_570_00004787	PGF_10482415
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.39		40974	41462	+	489		Hemolysin	PLF_570_00002341	PGF_00011459
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.40		41563	42561	+	999		tRNA-dihydrouridine(20/20a) synthase (EC 1.3.1.91)	PLF_570_00000803	PGF_06946342
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	pseudogene	fig|1162296.3.pg.1		42491	42943	+	453				
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.41		42701	42943	+	243		Phage shock protein G	PLF_570_00001837	PGF_02806339
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.42	UUU_00450	43126	44109	-	984		Quinone oxidoreductase (EC 1.6.5.5)	PLF_570_00000302	PGF_04596496
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.43	UUU_00460	44279	45694	+	1416		Replicative DNA helicase (DnaB) (EC 3.6.4.12)	PLF_570_00000153	PGF_10518765
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.44	UUU_00470	45726	46805	+	1080		Alanine racemase (EC 5.1.1.1)	PLF_570_00000447	PGF_08932911
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.45	UUU_00480	46982	48175	+	1194		Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)	PLF_570_00001052	PGF_00403929
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.46		48365	49078	+	714		NMN phosphatase (EC 3.1.3.5); Class B acid phosphatase precursor (EC 3.1.3.2)	PLF_570_00002131	PGF_00025032
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.47		49209	49625	+	417		UPF0047 protein YjbQ	PLF_570_00001707	PGF_04369616
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.48		49629	49985	+	357		Uncharacterized protein YjbR	PLF_570_00002169	PGF_00038761
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.49	UUU_00510	49986	52811	-	2826		Excinuclease ABC subunit A	PLF_570_00000281	PGF_04041316
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.50		53063	53587	+	525		Single-stranded DNA-binding protein	PLF_570_00000225	PGF_02142873
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.51		53712	53915	-	204		Lytic transglycosylase, catalytic	PLF_570_00003404	PGF_00018120
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.52		53993	54106	-	114		hypothetical protein	PLF_570_00029402	PGF_08225224
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.53	UUU_00540	54407	55633	+	1227		Putative transposase InsQ for insertion sequence element IS609	PLF_570_00005134	PGF_09447181
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.54	UUU_00550	55616	57061	-	1446		Lytic transglycosylase, catalytic	PLF_570_00003404	PGF_00018120
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.55	UUU_00570	57323	57487	+	165		hypothetical protein	PLF_570_00004654	PGF_01958350
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.56	UUU_00580	57648	59906	+	2259		TonB-dependent receptor; Outer membrane receptor for ferric enterobactin and colicins B, D	PLF_570_00000063	PGF_00057226
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.57	UUU_00590	59931	60044	+	114		hypothetical protein	PLF_570_00007821	PGF_08150474
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.58	UUU_00600	60170	60538	-	369		Transcriptional regulator, AraC family	PLF_570_00004035	PGF_10350199
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.59	UUU_00620	60572	61840	-	1269		Feruloyl esterase( EC:3.1.1.73 )		
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	pseudogene	fig|1162296.3.pg.2		60572	62332	-	1761				
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.60		61898	62113	-	216		Feruloyl esterase( EC:3.1.1.73 )	PLF_570_00003306	PGF_00004679
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.61	UUU_00630	62555	62674	+	120		hypothetical protein	PLF_570_00004236	PGF_08125677
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.62	UUU_00650	62706	62936	-	231		hypothetical protein	PLF_570_00004304	PGF_01958286
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.63	UUU_00660	62958	65381	+	2424		Outer membrane protein assembly factor YaeT	PLF_570_00000597	PGF_07253156
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.64		65933	66286	+	354		Anti-adapter protein IraM	PLF_570_00115600	PGF_00056922
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.65		66325	67053	-	729		Inositol-1-monophosphatase (EC 3.1.3.25)	PLF_570_00003452	PGF_10300175
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.66	UUU_00690	67097	68110	-	1014		Transcriptional regulator, LacI family	PLF_570_00003872	PGF_09774558
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.67		68107	68877	-	771		Metal-dependent hydrolases of the beta-lactamase superfamily III	PLF_570_00003898	PGF_09204776
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.68	UUU_00700	68990	70072	+	1083		ABC transporter, ATP-binding protein (cluster 1, maltose/g3p/polyamine/iron)	PLF_570_00003730	PGF_00669998
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.69	UUU_00710	70102	71241	+	1140		ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)	PLF_570_00003471	PGF_07870324
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.70		71302	72135	+	834		ABC transporter, permease protein	PLF_570_00003513	PGF_10469087
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.71	UUU_00740	72132	72989	+	858		ABC transporter, permease protein 2 (cluster 1, maltose/g3p/polyamine/iron)	PLF_570_00003662	PGF_10552060
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.72		73036	73317	-	282		Uncharacterized protein YjcB	PLF_570_00008446	PGF_01959179
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.73	UUU_00760	73532	73651	+	120		hypothetical protein	PLF_570_00056789	PGF_07536849
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.74	UUU_00770	73824	75428	+	1605		c-di-GMP phosphodiesterase (EC 3.1.4.52) => PdeC	PLF_570_00003372	PGF_00040461
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.75		75413	75742	-	330		DNA-binding transcriptional dual regulator SoxS	PLF_570_00002635	PGF_00047358
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.76		75827	76285	+	459		Redox-sensitive transcriptional activator SoxR	PLF_570_00002191	PGF_00047152
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.77		76545	77213	+	669		Glutathione S-transferase (EC 2.5.1.18)	PLF_570_00000873	PGF_06463602
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.78	UUU_00800	77602	78951	+	1350		Guanine/hypoxanthine permease GhxP	PLF_570_00002559	PGF_02802027
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.79	UUU_00810	79099	80745	+	1647		Uncharacterized Na(+)/H(+) exchanger YjcE	PLF_570_00000300	PGF_03974418
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.80		80908	81789	-	882		Transcriptional regulator CidR, LysR family	PLF_570_00001433	PGF_00017784
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.81		81895	82302	+	408		Holin-like protein CidA	PLF_570_00002724	PGF_00012257
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.82		82299	82988	+	690		CidA-associated membrane protein CidB	PLF_570_00001345	PGF_03376181
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.83	UUU_00840	83499	84056	+	558		Uncharacterized fimbrial-like protein YadN	PLF_570_00003824	PGF_00064704
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.84	UUU_00860	84117	84806	+	690		Putative fimbrial chaperone protein	PLF_570_00003488	PGF_02991611
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.85	UUU_00870	84760	87339	+	2580		Outer membrane usher protein fimD precursor	PLF_570_00003367	PGF_00028447
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.86		87411	87923	+	513		Putative fimbrial subunit	PLF_570_00003692	PGF_03307832
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.87	UUU_00880	87943	89040	+	1098		Putative major fimbrial subunit	PLF_570_00002951	PGF_00041925
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.88	UUU_00890	89087	90742	-	1656		Acetate permease ActP (cation/acetate symporter)	PLF_570_00001309	PGF_00024619
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.89		90739	91050	-	312		Inner membrane protein YjcH, clustering with ActP	PLF_570_00001503	PGF_00041975
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.90	UUU_00900	91234	93192	-	1959		Acetyl-CoA synthetase (EC 6.2.1.1)	PLF_570_00000176	PGF_10523783
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.91	UUU_00910	93293	93493	+	201		hypothetical protein	PLF_570_00004833	PGF_01958382
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.92	UUU_00920	93605	94918	+	1314		Proton/glutamate symporter @ Proton/aspartate symporter	PLF_570_00000871	PGF_02748988
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.93		94955	95641	-	687		hypothetical protein	PLF_570_00015247	PGF_08225224
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.94		95731	95874	+	144		hypothetical protein	PLF_570_00086992	PGF_08225224
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.96	UUU_00930	95871	98018	-	2148		Formate dehydrogenase H (EC 1.2.1.2) @ selenocysteine-containing	PLF_570_00000008	PGF_00006130
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	pseudogene	fig|1162296.3.pg.3		95871	98018	-	2148				
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.97		97599	98018	-	420		Formate dehydrogenase H (EC 1.2.1.2) @ selenocysteine-containing	PLF_570_00030308	PGF_00006130
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.98		97972	98112	+	141		hypothetical protein	PLF_570_00005689	PGF_01598886
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.99		98291	99019	+	729		Response regulator protein Z5684	PLF_570_00003632	PGF_07972565
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.100		99105	99863	+	759		Ynd	PLF_570_00004150	PGF_01052324
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.101	UUU_00960	99869	100786	+	918		Ync	PLF_570_00004092	PGF_00067391
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.102	UUU_00970	100911	101918	-	1008		PfkB family carbohydrate kinase Z5686, in cluster with transporter and aldolase	PLF_570_00003585	PGF_05576139
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.103	UUU_00980	101993	102934	-	942		ABC transport system, periplasmic substrate-binding protein Z5689	PLF_570_00003457	PGF_05243104
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.104	UUU_00990	102965	103963	-	999		ABC transport system, permease protein Z5690	PLF_570_00032794	PGF_05274574
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.105	UUU_01010	103960	105480	-	1521		ABC transport system, ATP-binding protein Z5691	PLF_570_00003731	PGF_08130262
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.106	UUU_01020	105660	107945	+	2286		Two-component system sensor protein Z5692	PLF_570_00003466	PGF_00063013
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.107		108016	108369	+	354		Uncharacterized protein YjdP	PLF_570_00002886	PGF_01386347
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.108		108391	109149	-	759		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein	PLF_570_00003742	PGF_07175005
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.109		109165	109728	-	564		Ribose 1,5-bisphosphate phosphokinase PhnN (EC 2.7.4.23)	PLF_570_00003236	PGF_02604083
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.110	UUU_01030	109728	110864	-	1137		Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase (EC 3.6.1.63)	PLF_570_00002800	PGF_03376086
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.111	UUU_01040	110861	111541	-	681		Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL (EC 2.7.8.37)	PLF_570_00003149	PGF_00046185
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.112		111649	112407	-	759		Phosphonates utilization ATP-binding protein PhnK	PLF_570_00002849	PGF_00033867
1162296.3	Klebsiella pneumoniae subsp. pneumoniae DSM 30104	AJJI01000001	PATRIC	CDS	fig|1162296.3.peg.113		112404	113252	-	849		Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase (EC 4.7.1.1)	PLF_570_00002009	PGF_00046092
